InvoiceID,Date,CustomerID,Gender,AgeGroup,Region,ProductCategory,ProductName,Quantity,UnitPrice,TotalSale,Discount,Profit,PaymentMethod
INV018936,2024-01-13,CUST2948,Male,46-60,Pretoria,Main Course,Beef Burger,2,159.24,318.48,5.32,148.08,EFT
INV018937,2024-01-13,CUST1913,Male,26-35,Pretoria,Starters,Soup of the Day,3,243.58,730.74,65.62,353.72,EFT
INV018938,2024-01-13,CUST5145,Male,36-45,Pretoria,Desserts,Chocolate Cake,2,147.43,294.86,5.97,129.25,Cash
INV018939,2024-01-13,CUST4873,Male,18-25,Cape Town,Starters,Soup of the Day,4,117.6,470.4,30.12,106.21,EFT
INV018940,2024-01-13,CUST6761,Female,18-25,Durban,Drinks,Coke,1,218.29,218.29,5.05,77.24,Card
INV018941,2024-01-13,CUST6188,Female,36-45,Cape Town,Drinks,Tea,2,89.38,178.76,6.21,88.2,Cash
INV018942,2024-01-13,CUST2721,Male,36-45,Durban,Desserts,Cheesecake,1,39.36,39.36,1.96,18.43,EFT
INV018943,2024-01-13,CUST3413,Female,46-60,Johannesburg,Desserts,Chocolate Cake,3,215.03,645.09,51.23,304.44,EFT
INV018944,2024-01-13,CUST8967,Female,60+,Pretoria,Main Course,Beef Burger,3,134.21,402.63,13.5,145.06,Card
INV018945,2024-01-13,CUST8615,Male,18-25,Pretoria,Drinks,Tea,2,124.91,249.82,21.15,73.07,Cash
INV018946,2024-01-13,CUST2203,Female,18-25,Johannesburg,Drinks,Coke,3,180.54,541.62,32.7,189.88,EFT
INV018947,2024-01-13,CUST2157,Female,36-45,Port Elizabeth,Main Course,Grilled Chicken,3,210.32,630.96,18.2,202.43,Cash
INV018948,2024-01-13,CUST5853,Male,26-35,Cape Town,Main Course,Pasta Alfredo,1,68.22,68.22,2.09,29.07,Cash
INV018949,2024-01-13,CUST5255,Male,26-35,Port Elizabeth,Drinks,Tea,2,178.98,357.96,33.49,150.02,Cash
INV018950,2024-01-13,CUST2709,Male,26-35,Port Elizabeth,Starters,Chicken Wings,1,137.46,137.46,3.83,30.2,Cash
INV018951,2024-01-13,CUST7772,Male,60+,Port Elizabeth,Main Course,Beef Burger,4,172.22,688.88,58.98,170.79,Cash
INV018952,2024-01-13,CUST2376,Male,46-60,Johannesburg,Drinks,Coke,3,247.87,743.61,62.54,306.25,EFT
INV018953,2024-01-13,CUST9397,Male,18-25,Durban,Main Course,Grilled Chicken,1,80.97,80.97,4.61,33.45,Card
INV018954,2024-01-13,CUST6763,Male,26-35,Cape Town,Drinks,Tea,4,62.66,250.64,11.69,65.05,Card
INV018955,2024-01-13,CUST6213,Female,46-60,Cape Town,Main Course,Grilled Chicken,1,148.21,148.21,5.78,70.46,Card
INV018956,2024-01-13,CUST6596,Male,26-35,Durban,Starters,Chicken Wings,1,78.18,78.18,5.35,19.75,EFT
INV018957,2024-01-13,CUST7511,Female,26-35,Pretoria,Starters,Garlic Bread,1,108.32,108.32,1.24,33.69,EFT
INV018958,2024-01-13,CUST3730,Female,36-45,Johannesburg,Starters,Chicken Wings,2,125.45,250.9,17.79,59.57,Cash
INV018959,2024-01-13,CUST5916,Female,36-45,Pretoria,Starters,Chicken Wings,2,78.41,156.82,6.97,39.51,Card
INV018960,2024-01-13,CUST8555,Male,60+,Pretoria,Main Course,Beef Burger,1,147.15,147.15,4.43,36.48,Cash
INV018961,2024-01-13,CUST8813,Male,26-35,Cape Town,Starters,Salad,4,212.39,849.56,69.78,382.5,EFT
INV018962,2024-01-13,CUST6492,Female,46-60,Port Elizabeth,Starters,Soup of the Day,3,112.05,336.15,21.66,91.63,Cash
INV018963,2024-01-13,CUST1574,Male,18-25,Cape Town,Main Course,Fish & Chips,1,190.28,190.28,13.19,85.68,Cash
INV018964,2024-01-13,CUST5399,Female,18-25,Johannesburg,Starters,Salad,1,47.45,47.45,2.4,23.35,EFT
INV018965,2024-01-13,CUST5408,Male,36-45,Cape Town,Desserts,Chocolate Cake,2,208.38,416.76,1.99,157.81,EFT
INV018966,2024-01-13,CUST6113,Male,46-60,Cape Town,Starters,Chicken Wings,3,163.21,489.63,29.5,150.48,EFT
INV018967,2024-01-13,CUST6391,Female,46-60,Pretoria,Desserts,Pudding,2,81.57,163.14,7.85,42.55,EFT
INV018968,2024-01-13,CUST5421,Male,18-25,Cape Town,Main Course,Pasta Alfredo,2,115.13,230.26,8.11,53.48,Card
INV018969,2024-01-13,CUST2816,Female,60+,Port Elizabeth,Drinks,Wine,2,153.06,306.12,25.09,132.25,EFT
INV018970,2024-01-13,CUST6916,Male,36-45,Pretoria,Desserts,Pudding,1,108.83,108.83,10.52,25.18,EFT
INV018971,2024-01-13,CUST5413,Male,36-45,Port Elizabeth,Drinks,Wine,3,94.82,284.46,18.62,110.79,Card
INV018972,2024-01-13,CUST7991,Male,36-45,Port Elizabeth,Main Course,Beef Burger,3,32.49,97.47,1.45,36.04,EFT
INV018973,2024-01-13,CUST5238,Male,36-45,Pretoria,Main Course,Grilled Chicken,3,232.93,698.79,7.93,323.24,EFT
INV018974,2024-01-13,CUST8696,Male,46-60,Durban,Desserts,Cheesecake,2,194.45,388.9,37.38,129.32,Card
INV018975,2024-01-13,CUST2452,Male,46-60,Johannesburg,Main Course,Fish & Chips,1,45.35,45.35,0.03,14.93,Card
INV018976,2024-01-13,CUST7681,Female,60+,Johannesburg,Main Course,Grilled Chicken,1,206.79,206.79,12.74,46.05,Cash
INV018977,2024-01-13,CUST7574,Male,60+,Cape Town,Starters,Chicken Wings,3,213.49,640.47,46.64,313.07,Cash
INV018978,2024-01-13,CUST4610,Male,26-35,Johannesburg,Drinks,Tea,4,225.72,902.88,77.81,442.27,Card
INV018979,2024-01-13,CUST6465,Male,26-35,Port Elizabeth,Main Course,Grilled Chicken,1,133.74,133.74,1.08,50.46,Cash
INV018980,2024-01-13,CUST5438,Female,26-35,Johannesburg,Main Course,Pasta Alfredo,2,59.02,118.04,7.55,37.53,Cash
INV018981,2024-01-14,CUST6728,Male,36-45,Durban,Starters,Salad,3,137.64,412.92,8.07,154.15,EFT
INV018982,2024-01-14,CUST7691,Female,26-35,Cape Town,Desserts,Ice Cream,4,46.11,184.44,13.12,77.36,EFT
INV018983,2024-01-14,CUST2475,Male,36-45,Cape Town,Starters,Chicken Wings,3,62.48,187.44,1.01,61.04,Card
INV018984,2024-01-14,CUST4160,Female,18-25,Pretoria,Starters,Salad,4,226.88,907.52,0.22,292.0,EFT
INV018985,2024-01-14,CUST6790,Male,46-60,Port Elizabeth,Drinks,Coke,2,223.91,447.82,8.78,98.46,EFT
INV018986,2024-01-14,CUST1286,Male,36-45,Durban,Drinks,Coke,2,217.37,434.74,11.7,119.72,Card
INV018987,2024-01-14,CUST6471,Male,26-35,Johannesburg,Desserts,Chocolate Cake,3,221.7,665.1,17.93,222.21,Cash
INV018988,2024-01-14,CUST9701,Female,46-60,Port Elizabeth,Drinks,Wine,4,137.18,548.72,42.11,240.62,Card
INV018989,2024-01-14,CUST9906,Male,26-35,Pretoria,Starters,Chicken Wings,1,96.56,96.56,1.47,45.05,Card
INV018990,2024-01-14,CUST4268,Male,46-60,Durban,Desserts,Cheesecake,3,246.04,738.12,30.8,261.63,Cash
INV018991,2024-01-14,CUST6525,Female,26-35,Port Elizabeth,Desserts,Pudding,1,98.29,98.29,4.24,29.45,EFT
INV018992,2024-01-14,CUST4005,Male,18-25,Durban,Starters,Chicken Wings,3,128.52,385.56,28.76,177.43,EFT
INV018993,2024-01-14,CUST2629,Female,46-60,Durban,Main Course,Beef Burger,1,229.67,229.67,7.72,99.33,Cash
INV018994,2024-01-14,CUST5955,Male,60+,Durban,Desserts,Chocolate Cake,1,31.45,31.45,0.56,11.69,Card
INV018995,2024-01-14,CUST3910,Female,46-60,Durban,Starters,Soup of the Day,1,156.62,156.62,11.63,65.83,EFT
INV018996,2024-01-14,CUST8225,Male,26-35,Cape Town,Drinks,Wine,1,148.98,148.98,1.06,71.26,EFT
INV018997,2024-01-14,CUST7524,Female,60+,Durban,Starters,Garlic Bread,4,76.12,304.48,0.14,85.01,Card
INV018998,2024-01-14,CUST7253,Male,36-45,Durban,Starters,Salad,4,177.12,708.48,33.77,320.82,EFT
INV018999,2024-01-14,CUST9513,Female,26-35,Johannesburg,Drinks,Tea,4,117.74,470.96,23.35,158.08,Cash
INV019000,2024-01-14,CUST5588,Male,60+,Johannesburg,Main Course,Beef Burger,3,167.34,502.02,3.62,165.17,Cash
INV019001,2024-01-14,CUST3900,Male,36-45,Johannesburg,Drinks,Beer,3,236.32,708.96,49.45,189.25,Card
INV019002,2024-01-14,CUST5520,Male,18-25,Port Elizabeth,Main Course,Pasta Alfredo,2,94.12,188.24,9.77,73.33,EFT
INV019003,2024-01-14,CUST3509,Female,60+,Port Elizabeth,Drinks,Coffee,1,89.99,89.99,0.45,18.1,Cash
INV019004,2024-01-14,CUST1241,Male,36-45,Port Elizabeth,Drinks,Wine,1,221.97,221.97,2.24,45.07,Cash
INV019005,2024-01-14,CUST2152,Male,36-45,Cape Town,Drinks,Tea,3,147.91,443.73,23.66,191.75,Cash
INV019006,2024-01-14,CUST4987,Female,60+,Pretoria,Main Course,Beef Burger,4,37.91,151.64,8.58,74.04,Card
INV019007,2024-01-14,CUST1665,Female,60+,Cape Town,Main Course,Fish & Chips,3,187.72,563.16,13.17,224.62,EFT
INV019008,2024-01-14,CUST8964,Female,60+,Durban,Starters,Salad,1,48.13,48.13,0.45,9.87,Cash
INV019009,2024-01-14,CUST3736,Male,18-25,Johannesburg,Desserts,Chocolate Cake,4,114.86,459.44,19.5,201.24,Cash
INV019010,2024-01-14,CUST5850,Female,26-35,Johannesburg,Main Course,Beef Burger,1,89.71,89.71,5.73,32.79,Cash
INV019011,2024-01-14,CUST5329,Male,36-45,Cape Town,Desserts,Ice Cream,4,24.55,98.2,2.98,22.75,Cash
INV019012,2024-01-14,CUST6899,Female,18-25,Johannesburg,Desserts,Chocolate Cake,3,226.75,680.25,46.27,338.66,Card
INV019013,2024-01-14,CUST8093,Male,46-60,Durban,Drinks,Coke,3,66.11,198.33,17.55,52.07,Card
INV019014,2024-01-14,CUST3850,Female,36-45,Durban,Desserts,Ice Cream,3,171.51,514.53,6.67,197.04,Cash
INV019015,2024-01-14,CUST6271,Female,36-45,Durban,Desserts,Pudding,4,163.99,655.96,52.36,208.78,Cash
INV019016,2024-01-14,CUST6929,Male,36-45,Johannesburg,Main Course,Fish & Chips,1,96.07,96.07,3.44,41.8,Cash
INV019017,2024-01-14,CUST5793,Female,36-45,Pretoria,Starters,Soup of the Day,3,184.12,552.36,40.86,198.77,EFT
INV019018,2024-01-14,CUST9217,Female,18-25,Durban,Starters,Chicken Wings,2,95.28,190.56,12.6,59.98,EFT
INV019019,2024-01-14,CUST2122,Male,18-25,Durban,Desserts,Cheesecake,2,171.35,342.7,18.66,70.08,EFT
INV019020,2024-01-14,CUST6664,Male,26-35,Johannesburg,Main Course,Steak,4,76.0,304.0,23.12,130.82,Cash
INV019021,2024-01-14,CUST5507,Male,36-45,Port Elizabeth,Starters,Salad,1,163.66,163.66,2.64,51.0,Card
INV019022,2024-01-14,CUST3166,Female,36-45,Durban,Starters,Garlic Bread,1,37.86,37.86,3.7,8.73,Cash
INV019023,2024-01-14,CUST6865,Male,26-35,Durban,Main Course,Beef Burger,1,230.11,230.11,0.35,93.19,Cash
INV019024,2024-01-14,CUST4590,Female,46-60,Durban,Main Course,Grilled Chicken,1,184.97,184.97,12.28,70.12,EFT
INV019025,2024-01-14,CUST6167,Male,36-45,Cape Town,Drinks,Coffee,1,53.6,53.6,4.22,20.93,Cash
INV019026,2024-01-14,CUST1492,Female,60+,Johannesburg,Desserts,Chocolate Cake,1,146.43,146.43,9.14,37.03,Cash
INV019027,2024-01-14,CUST6335,Female,60+,Cape Town,Starters,Soup of the Day,2,78.36,156.72,6.05,54.27,Cash
INV019028,2024-01-14,CUST1900,Female,18-25,Cape Town,Main Course,Steak,3,202.16,606.48,8.11,188.39,Card
INV019029,2024-01-14,CUST5566,Male,36-45,Durban,Main Course,Steak,3,197.55,592.65,25.36,221.87,Cash
INV019030,2024-01-14,CUST3735,Male,60+,Cape Town,Desserts,Ice Cream,3,133.92,401.76,39.14,164.52,Card
INV019031,2024-01-14,CUST6722,Male,46-60,Pretoria,Drinks,Coke,1,65.79,65.79,4.69,24.16,Cash
INV019032,2024-01-14,CUST8000,Male,60+,Durban,Starters,Salad,3,200.01,600.03,58.72,137.07,Card
INV019033,2024-01-14,CUST4622,Male,46-60,Johannesburg,Desserts,Chocolate Cake,3,62.17,186.51,7.54,64.45,Cash
INV019034,2024-01-14,CUST5352,Female,46-60,Durban,Starters,Chicken Wings,4,175.87,703.48,9.09,298.76,Cash
INV019035,2024-01-14,CUST5644,Female,46-60,Pretoria,Main Course,Steak,1,116.86,116.86,9.88,51.43,Card
INV019036,2024-01-14,CUST6431,Female,18-25,Johannesburg,Starters,Chicken Wings,2,26.97,53.94,1.09,19.98,EFT
INV019037,2024-01-14,CUST4475,Male,46-60,Pretoria,Starters,Soup of the Day,1,189.0,189.0,0.87,76.85,Cash
INV019038,2024-01-14,CUST3577,Male,26-35,Johannesburg,Drinks,Beer,2,92.13,184.26,12.7,50.71,Card
INV019039,2024-01-14,CUST3245,Female,26-35,Durban,Starters,Garlic Bread,1,160.8,160.8,9.51,57.87,Cash
INV019040,2024-01-14,CUST2115,Female,36-45,Port Elizabeth,Desserts,Cheesecake,1,182.15,182.15,3.95,47.71,Card
INV019041,2024-01-14,CUST4510,Female,60+,Port Elizabeth,Main Course,Steak,4,21.51,86.04,1.61,21.74,Card
INV019042,2024-01-14,CUST1017,Female,60+,Pretoria,Main Course,Beef Burger,3,78.92,236.76,12.94,53.05,Cash
INV019043,2024-01-14,CUST1675,Male,26-35,Johannesburg,Starters,Chicken Wings,1,107.85,107.85,0.17,52.57,Cash
INV019044,2024-01-14,CUST7739,Male,46-60,Johannesburg,Drinks,Coffee,4,230.65,922.6,17.34,267.62,EFT
INV019045,2024-01-14,CUST9330,Male,26-35,Johannesburg,Drinks,Wine,4,155.84,623.36,31.75,281.36,EFT
INV019046,2024-01-14,CUST9126,Male,18-25,Cape Town,Drinks,Tea,1,37.91,37.91,3.18,12.84,Cash
INV019047,2024-01-14,CUST3901,Female,46-60,Cape Town,Main Course,Fish & Chips,4,212.6,850.4,80.43,310.91,Card
INV019048,2024-01-14,CUST2742,Male,26-35,Johannesburg,Desserts,Cheesecake,1,145.3,145.3,0.48,70.73,Cash
INV019049,2024-01-14,CUST2480,Female,26-35,Port Elizabeth,Drinks,Coffee,3,121.62,364.86,34.39,126.59,Cash
INV019050,2024-01-14,CUST2968,Female,60+,Pretoria,Starters,Chicken Wings,1,117.57,117.57,6.83,51.93,Card
INV019051,2024-01-15,CUST6385,Male,60+,Pretoria,Main Course,Grilled Chicken,1,118.07,118.07,10.68,58.77,EFT
INV019052,2024-01-15,CUST4812,Female,18-25,Cape Town,Desserts,Chocolate Cake,4,184.91,739.64,41.48,322.53,Card
INV019053,2024-01-15,CUST1253,Female,60+,Pretoria,Desserts,Chocolate Cake,1,224.58,224.58,12.95,73.55,EFT
INV019054,2024-01-15,CUST3646,Female,60+,Cape Town,Starters,Salad,2,46.66,93.32,8.6,45.82,Cash
INV019055,2024-01-15,CUST6911,Male,46-60,Johannesburg,Drinks,Wine,2,99.66,199.32,1.1,50.8,Card
INV019056,2024-01-15,CUST7379,Female,60+,Durban,Desserts,Chocolate Cake,2,85.77,171.54,15.31,77.29,Card
INV019057,2024-01-15,CUST8693,Female,36-45,Cape Town,Starters,Garlic Bread,4,91.75,367.0,9.37,96.47,EFT
INV019058,2024-01-15,CUST8681,Male,46-60,Pretoria,Starters,Soup of the Day,2,247.5,495.0,22.46,136.16,Cash
INV019059,2024-01-15,CUST9299,Female,60+,Johannesburg,Starters,Chicken Wings,1,47.86,47.86,3.14,13.31,Card
INV019060,2024-01-15,CUST9710,Male,46-60,Pretoria,Main Course,Fish & Chips,4,103.25,413.0,29.46,86.72,Card
INV019061,2024-01-15,CUST9256,Female,18-25,Pretoria,Drinks,Tea,4,119.85,479.4,5.97,98.08,EFT
INV019062,2024-01-15,CUST2003,Male,26-35,Port Elizabeth,Starters,Soup of the Day,1,145.16,145.16,2.18,31.38,Cash
INV019063,2024-01-15,CUST8518,Female,18-25,Durban,Desserts,Cheesecake,2,221.31,442.62,42.35,130.04,Card
INV019064,2024-01-15,CUST3993,Female,36-45,Pretoria,Main Course,Pasta Alfredo,3,146.18,438.54,28.78,131.7,Cash
INV019065,2024-01-15,CUST9268,Male,18-25,Durban,Starters,Salad,4,181.86,727.44,9.38,323.75,EFT
INV019066,2024-01-15,CUST4741,Female,26-35,Johannesburg,Starters,Chicken Wings,3,74.61,223.83,20.12,54.29,Cash
INV019067,2024-01-15,CUST8694,Male,46-60,Cape Town,Drinks,Coffee,2,156.64,313.28,14.66,129.77,EFT
INV019068,2024-01-15,CUST3498,Male,46-60,Port Elizabeth,Main Course,Beef Burger,3,246.46,739.38,56.14,320.87,Cash
INV019069,2024-01-15,CUST6368,Male,60+,Pretoria,Starters,Garlic Bread,1,174.53,174.53,15.97,78.54,Cash
INV019070,2024-01-15,CUST6990,Female,18-25,Johannesburg,Desserts,Cheesecake,4,99.26,397.04,11.61,109.88,Cash
INV019071,2024-01-15,CUST2163,Female,46-60,Johannesburg,Desserts,Ice Cream,2,119.35,238.7,20.39,55.8,Card
INV019072,2024-01-15,CUST7111,Male,46-60,Cape Town,Main Course,Steak,4,112.78,451.12,42.3,196.92,Card
INV019073,2024-01-15,CUST7708,Male,46-60,Johannesburg,Starters,Chicken Wings,4,167.34,669.36,49.91,148.16,Card
INV019074,2024-01-15,CUST6148,Male,60+,Durban,Main Course,Beef Burger,1,63.46,63.46,2.93,31.34,EFT
INV019075,2024-01-15,CUST5046,Male,26-35,Cape Town,Drinks,Coke,3,227.52,682.56,2.34,311.15,Cash
INV019076,2024-01-15,CUST1295,Female,26-35,Pretoria,Desserts,Ice Cream,1,134.72,134.72,4.38,57.48,EFT
INV019077,2024-01-15,CUST1195,Male,60+,Cape Town,Desserts,Cheesecake,3,169.6,508.8,34.19,186.28,Card
INV019078,2024-01-15,CUST9752,Male,36-45,Johannesburg,Desserts,Chocolate Cake,3,105.45,316.35,11.41,147.35,EFT
INV019079,2024-01-15,CUST7734,Male,60+,Pretoria,Drinks,Coke,2,87.68,175.36,13.0,35.37,EFT
INV019080,2024-01-15,CUST4425,Male,60+,Port Elizabeth,Drinks,Wine,4,77.1,308.4,20.76,78.98,Cash
INV019081,2024-01-15,CUST5236,Female,18-25,Pretoria,Desserts,Ice Cream,4,193.38,773.52,58.42,203.36,EFT
INV019082,2024-01-15,CUST2548,Female,46-60,Johannesburg,Main Course,Beef Burger,1,28.68,28.68,2.08,11.8,EFT
INV019083,2024-01-15,CUST1631,Male,60+,Cape Town,Drinks,Wine,1,26.96,26.96,2.48,6.7,Card
INV019084,2024-01-15,CUST1944,Female,18-25,Durban,Main Course,Beef Burger,3,128.5,385.5,36.28,188.63,Card
INV019085,2024-01-15,CUST5650,Male,18-25,Pretoria,Drinks,Tea,2,20.87,41.74,1.4,9.92,Card
INV019086,2024-01-15,CUST3074,Male,18-25,Pretoria,Starters,Chicken Wings,1,39.26,39.26,1.56,18.48,Cash
INV019087,2024-01-16,CUST2804,Female,18-25,Johannesburg,Drinks,Coffee,1,43.03,43.03,2.92,12.63,EFT
INV019088,2024-01-16,CUST3661,Female,60+,Cape Town,Drinks,Coffee,3,62.05,186.15,1.45,58.26,EFT
INV019089,2024-01-16,CUST6784,Male,18-25,Cape Town,Main Course,Beef Burger,1,22.48,22.48,1.9,6.41,Cash
INV019090,2024-01-16,CUST8696,Male,36-45,Cape Town,Main Course,Beef Burger,3,114.6,343.8,23.31,109.0,EFT
INV019091,2024-01-16,CUST5832,Female,18-25,Durban,Drinks,Beer,3,179.69,539.07,46.98,251.28,Cash
INV019092,2024-01-16,CUST9678,Female,36-45,Johannesburg,Drinks,Coffee,2,156.62,313.24,19.4,110.4,Cash
INV019093,2024-01-16,CUST5941,Male,36-45,Pretoria,Desserts,Cheesecake,1,41.78,41.78,4.11,9.13,Card
INV019094,2024-01-16,CUST8198,Female,46-60,Pretoria,Drinks,Coke,4,165.14,660.56,49.98,233.15,Card
INV019095,2024-01-16,CUST7594,Male,36-45,Johannesburg,Main Course,Steak,2,39.48,78.96,0.95,29.33,Cash
INV019096,2024-01-16,CUST8615,Male,46-60,Pretoria,Starters,Garlic Bread,4,246.49,985.96,84.57,446.98,Cash
INV019097,2024-01-16,CUST6697,Female,46-60,Pretoria,Drinks,Coffee,2,114.71,229.42,2.34,85.91,Card
INV019098,2024-01-16,CUST5252,Female,18-25,Johannesburg,Desserts,Cheesecake,1,62.5,62.5,4.46,24.06,Cash
INV019099,2024-01-16,CUST6433,Female,26-35,Cape Town,Main Course,Beef Burger,3,54.01,162.03,15.94,58.75,EFT
INV019100,2024-01-16,CUST8688,Female,46-60,Port Elizabeth,Desserts,Ice Cream,4,100.53,402.12,39.38,189.27,Card
INV019101,2024-01-16,CUST7448,Male,36-45,Durban,Main Course,Steak,1,216.65,216.65,13.4,44.74,Card
INV019102,2024-01-16,CUST6463,Female,18-25,Pretoria,Drinks,Coffee,2,24.27,48.54,3.04,17.71,Card
INV019103,2024-01-16,CUST3301,Male,18-25,Pretoria,Desserts,Pudding,3,235.68,707.04,58.68,235.2,EFT
INV019104,2024-01-16,CUST5215,Male,60+,Johannesburg,Main Course,Grilled Chicken,1,243.41,243.41,11.53,55.35,Card
INV019105,2024-01-16,CUST6693,Male,26-35,Port Elizabeth,Desserts,Ice Cream,2,63.16,126.32,1.41,36.07,Cash
INV019106,2024-01-16,CUST6915,Female,46-60,Durban,Main Course,Fish & Chips,1,76.45,76.45,4.19,15.48,Card
INV019107,2024-01-16,CUST4962,Female,36-45,Durban,Main Course,Steak,1,45.94,45.94,3.69,12.61,Cash
INV019108,2024-01-16,CUST9277,Female,18-25,Cape Town,Drinks,Beer,3,71.43,214.29,11.68,75.57,EFT
INV019109,2024-01-16,CUST3759,Female,46-60,Durban,Desserts,Chocolate Cake,3,119.64,358.92,23.45,162.46,EFT
INV019110,2024-01-16,CUST1866,Male,36-45,Cape Town,Starters,Garlic Bread,1,142.39,142.39,12.16,35.65,EFT
INV019111,2024-01-16,CUST7444,Male,18-25,Johannesburg,Drinks,Coke,2,192.64,385.28,14.11,120.42,Cash
INV019112,2024-01-16,CUST9101,Male,18-25,Pretoria,Main Course,Grilled Chicken,2,155.02,310.04,0.12,64.16,Cash
INV019113,2024-01-16,CUST8412,Male,46-60,Johannesburg,Drinks,Beer,4,160.85,643.4,28.69,270.01,Cash
INV019114,2024-01-16,CUST2426,Female,26-35,Pretoria,Desserts,Pudding,3,217.11,651.33,18.25,189.2,Card
INV019115,2024-01-16,CUST1369,Male,46-60,Port Elizabeth,Desserts,Chocolate Cake,2,216.86,433.72,35.04,142.07,Card
INV019116,2024-01-16,CUST5816,Female,46-60,Cape Town,Desserts,Ice Cream,1,128.29,128.29,10.13,31.81,EFT
INV019117,2024-01-16,CUST3083,Male,18-25,Durban,Main Course,Grilled Chicken,4,37.25,149.0,0.34,52.49,EFT
INV019118,2024-01-16,CUST4910,Male,26-35,Cape Town,Starters,Garlic Bread,1,33.25,33.25,1.2,10.58,Card
INV019119,2024-01-16,CUST2739,Male,60+,Port Elizabeth,Drinks,Coffee,4,209.26,837.04,30.59,263.01,Card
INV019120,2024-01-16,CUST7388,Male,46-60,Pretoria,Desserts,Chocolate Cake,2,155.78,311.56,27.31,83.77,Cash
INV019121,2024-01-16,CUST4987,Female,36-45,Cape Town,Main Course,Pasta Alfredo,3,122.61,367.83,10.95,106.0,Cash
INV019122,2024-01-16,CUST3782,Female,36-45,Port Elizabeth,Main Course,Fish & Chips,2,225.86,451.72,27.96,174.4,EFT
INV019123,2024-01-16,CUST2536,Female,60+,Johannesburg,Desserts,Pudding,2,229.17,458.34,7.43,227.06,Cash
INV019124,2024-01-16,CUST7694,Female,60+,Port Elizabeth,Main Course,Beef Burger,1,84.76,84.76,4.32,23.67,Cash
INV019125,2024-01-16,CUST5440,Male,36-45,Johannesburg,Starters,Soup of the Day,2,242.37,484.74,5.04,240.91,EFT
INV019126,2024-01-16,CUST2743,Female,46-60,Port Elizabeth,Desserts,Chocolate Cake,3,169.13,507.39,29.93,252.57,Card
INV019127,2024-01-16,CUST7915,Male,26-35,Durban,Main Course,Grilled Chicken,2,201.47,402.94,34.78,157.67,Cash
INV019128,2024-01-16,CUST6061,Female,36-45,Port Elizabeth,Starters,Salad,4,217.1,868.4,38.76,297.99,EFT
INV019129,2024-01-16,CUST9326,Female,46-60,Durban,Drinks,Coffee,2,66.8,133.6,9.08,51.92,EFT
INV019130,2024-01-16,CUST3201,Male,60+,Johannesburg,Starters,Garlic Bread,1,209.78,209.78,7.58,83.48,Cash
INV019131,2024-01-16,CUST8868,Female,60+,Pretoria,Drinks,Coke,4,134.91,539.64,53.14,110.76,Cash
INV019132,2024-01-16,CUST2667,Male,26-35,Durban,Drinks,Tea,4,233.94,935.76,86.85,397.06,EFT
INV019133,2024-01-16,CUST4055,Male,60+,Cape Town,Starters,Garlic Bread,2,78.17,156.34,7.64,56.41,Cash
INV019134,2024-01-16,CUST1993,Female,60+,Pretoria,Starters,Garlic Bread,4,219.23,876.92,40.05,411.86,Card
INV019135,2024-01-16,CUST6509,Female,36-45,Pretoria,Drinks,Coffee,4,76.17,304.68,19.63,111.07,Cash
INV019136,2024-01-16,CUST5259,Male,46-60,Durban,Starters,Chicken Wings,1,118.72,118.72,7.69,48.94,Card
INV019137,2024-01-16,CUST8315,Female,60+,Durban,Starters,Chicken Wings,2,222.59,445.18,16.95,174.16,Card
INV019138,2024-01-16,CUST7685,Female,60+,Johannesburg,Main Course,Steak,2,217.6,435.2,17.36,188.36,EFT
INV019139,2024-01-16,CUST8371,Female,60+,Johannesburg,Starters,Chicken Wings,4,242.95,971.8,1.5,245.92,EFT
INV019140,2024-01-16,CUST3877,Female,46-60,Johannesburg,Drinks,Coffee,4,47.57,190.28,15.06,76.27,Cash
INV019141,2024-01-16,CUST8610,Female,26-35,Johannesburg,Main Course,Steak,2,229.1,458.2,12.04,131.47,EFT
INV019142,2024-01-16,CUST2170,Male,60+,Cape Town,Drinks,Beer,4,53.54,214.16,1.45,79.02,Card
INV019143,2024-01-16,CUST7169,Female,46-60,Port Elizabeth,Drinks,Coffee,3,220.34,661.02,31.3,304.18,EFT
INV019144,2024-01-16,CUST6530,Male,18-25,Cape Town,Desserts,Ice Cream,1,155.75,155.75,8.37,45.19,Cash
INV019145,2024-01-16,CUST9281,Female,18-25,Pretoria,Desserts,Chocolate Cake,4,56.04,224.16,8.56,92.85,Cash
INV019146,2024-01-16,CUST6158,Male,46-60,Pretoria,Desserts,Cheesecake,3,42.48,127.44,0.79,52.17,Card
INV019147,2024-01-16,CUST8012,Male,60+,Pretoria,Desserts,Cheesecake,4,107.89,431.56,9.2,164.27,Cash
INV019148,2024-01-16,CUST5409,Male,46-60,Durban,Drinks,Wine,3,99.48,298.44,17.29,74.15,Card
INV019149,2024-01-16,CUST4460,Female,18-25,Pretoria,Starters,Garlic Bread,3,66.78,200.34,19.65,42.99,EFT
INV019150,2024-01-16,CUST3955,Male,60+,Pretoria,Main Course,Steak,3,149.76,449.28,2.81,199.16,EFT
INV019151,2024-01-16,CUST5734,Male,26-35,Port Elizabeth,Starters,Salad,4,119.42,477.68,40.05,201.65,EFT
INV019152,2024-01-16,CUST6194,Female,18-25,Pretoria,Starters,Soup of the Day,3,217.71,653.13,57.1,193.86,EFT
